id,title,category,subcategory,platform,organizer_name,organizer_type,beneficiary,location_city,location_state,funds_required,funds_raised,funding_percentage,campaign_start_date,campaign_age_days,is_fraudulent,fraud_score,risk_level,verification_status,features
16ba4147-0582-4613-b4e0-f1ac1dbe3eb3,Stray Animal Care - Help Injured Pets,Animal Welfare,Stray Animal Care,Milaap,Jaipur Stray Animal Trust,organization,Stray Animal Care beneficiaries,Indore,West Bengal,340783,298704,87.65,2024-11-15,263,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Stray Animal Care', 'platform': 'Milaap', 'campaign_age_days': 263, 'funding_percentage': 87.65234208859572, 'funds_required': 340783, 'funds_raised': 298704, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
5478a899-2694-4320-9143-add33714bb3b,Critical Support Needed for Teacher Training,Education,Teacher Training,Social For Action,Instant Society,organization,Teacher Training beneficiaries,Indore,Delhi,2803333,641002,22.87,2025-06-21,45,True,1.0,high,pending,"{'category': 'Education', 'subcategory': 'Teacher Training', 'platform': 'Social For Action', 'campaign_age_days': 45, 'funding_percentage': 22.865733136275455, 'funds_required': 2803333, 'funds_raised': 641002, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': True, 'has_duplicate_content': True, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
4cef9ca8-f46b-4b17-b514-aade826edb5b,Waste Management Initiative for Community,Environment,Waste Management,Ketto,Ranchi Green Earth Foundation,organization,Waste Management beneficiaries,Lucknow,Nagaland,634230,100625,15.87,2024-12-17,231,False,0.0,low,pending,"{'category': 'Environment', 'subcategory': 'Waste Management', 'platform': 'Ketto', 'campaign_age_days': 231, 'funding_percentage': 15.865798122639896, 'funds_required': 634230, 'funds_raised': 100625, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
5e67d0f2-28c3-4d9c-9cde-45e39a6d19a8,Human Rights Initiative for Community,Social Causes,Human Rights,INDIAdonates,Patna Community Development Trust,individual,Human Rights beneficiaries,Lucknow,Tamil Nadu,1164539,684856,58.81,2025-06-26,40,False,0.0,low,verified,"{'category': 'Social Causes', 'subcategory': 'Human Rights', 'platform': 'INDIAdonates', 'campaign_age_days': 40, 'funding_percentage': 58.809236289611775, 'funds_required': 1164539, 'funds_raised': 684856, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e2b79b74-803b-411b-ab4d-d191001ba777,Support Emergency Surgery for Family Member,Medical,Emergency Surgery,Ketto,Chennai Healthcare Trust,organization,Emergency Surgery beneficiaries,Mumbai,Tripura,1070902,817795,76.37,2025-01-21,196,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Emergency Surgery', 'platform': 'Ketto', 'campaign_age_days': 196, 'funding_percentage': 76.36507722743313, 'funds_required': 1070902, 'funds_raised': 817795, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
13f2cb46-0918-4e63-9b93-22cc959c4649,Pollution Control Initiative for Rural Area,Environment,Pollution Control,ImpactGuru,Surat Eco Development Mission,individual,Pollution Control beneficiaries,Chennai,Odisha,1355534,1228700,90.64,2024-11-09,269,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Pollution Control', 'platform': 'ImpactGuru', 'campaign_age_days': 269, 'funding_percentage': 90.64330607799741, 'funds_required': 1355534, 'funds_raised': 1228700, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
12df0df7-99c1-4a75-9590-7c43799245c9,Cyclone Relief Initiative for Community,Disaster Relief,Cyclone Relief,Fueladream,Jaipur Development Initiative,individual,Cyclone Relief beneficiaries,Srinagar,Bihar,1619381,1125723,69.52,2025-01-17,200,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Cyclone Relief', 'platform': 'Fueladream', 'campaign_age_days': 200, 'funding_percentage': 69.51566869663358, 'funds_required': 1619381, 'funds_raised': 1125723, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
2d552ebe-b6f5-4c37-be28-f1158c9c6ab6,Urgent Support Needed for Waste Management,Environment,Waste Management,Donatekart,Global Foundation,organization,Waste Management beneficiaries,Ludhiana,Tripura,638337,58834,9.22,2025-03-15,143,True,1.0,high,pending,"{'category': 'Environment', 'subcategory': 'Waste Management', 'platform': 'Donatekart', 'campaign_age_days': 143, 'funding_percentage': 9.216894156163915, 'funds_required': 638337, 'funds_raised': 58834, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': True, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
585e38ad-6e63-46a1-b1f9-5c1f6fc49e33,Drought Relief Initiative for Rural Area,Disaster Relief,Drought Relief,Ketto,Indore Social Welfare Foundation,organization,Drought Relief beneficiaries,Navi Mumbai,Tripura,3819774,3452420,90.38,2025-06-01,65,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Drought Relief', 'platform': 'Ketto', 'campaign_age_days': 65, 'funding_percentage': 90.38283827626869, 'funds_required': 3819774, 'funds_raised': 3452420, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
23308580-5e69-47fd-a3f4-c3b924552a3b,Tree Plantation Initiative for Community,Environment,Tree Plantation,ImpactGuru,Surat Green Earth Foundation,organization,Tree Plantation beneficiaries,Surat,Nagaland,1393498,294426,21.13,2024-11-02,276,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Tree Plantation', 'platform': 'ImpactGuru', 'campaign_age_days': 276, 'funding_percentage': 21.1285688369737, 'funds_required': 1393498, 'funds_raised': 294426, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e53924b7-caed-482e-9c11-548e4eb525f3,School Infrastructure Support for Underprivileged Children,Education,School Infrastructure,ImpactGuru,Hyderabad Education Development Trust,organization,School Infrastructure beneficiaries,Howrah,Uttarakhand,843070,96402,11.43,2025-05-22,75,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'School Infrastructure', 'platform': 'ImpactGuru', 'campaign_age_days': 75, 'funding_percentage': 11.4346681624708, 'funds_required': 843070, 'funds_raised': 96402, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
6cc99692-46fe-4da2-901e-bf9adda9eb38,Teacher Training Support for Government School,Education,Teacher Training,Donatekart,Hubli-Dharwad Student Welfare Society,organization,Teacher Training beneficiaries,Jaipur,Meghalaya,498026,351465,70.57,2025-07-08,28,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Teacher Training', 'platform': 'Donatekart', 'campaign_age_days': 28, 'funding_percentage': 70.57177009650275, 'funds_required': 498026, 'funds_raised': 351465, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
826fcc45-bc79-407e-89dd-863b62116173,Infrastructure Initiative for Community,Community Development,Infrastructure,Social For Action,Pimpri-Chinchwad Community Development Trust,organization,Infrastructure beneficiaries,Aurangabad,Punjab,1700794,1566374,92.1,2025-04-01,126,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Infrastructure', 'platform': 'Social For Action', 'campaign_age_days': 126, 'funding_percentage': 92.09666115496252, 'funds_required': 1700794, 'funds_raised': 1566374, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
a72f61d3-00b3-43ac-bce0-610489c0b55d,Drought Relief Initiative for Community,Disaster Relief,Drought Relief,INDIAdonates,Varanasi Public Service Society,organization,Drought Relief beneficiaries,Solapur,Punjab,4655640,2427118,52.13,2024-09-12,327,False,0.0,low,pending,"{'category': 'Disaster Relief', 'subcategory': 'Drought Relief', 'platform': 'INDIAdonates', 'campaign_age_days': 327, 'funding_percentage': 52.13286862271298, 'funds_required': 4655640, 'funds_raised': 2427118, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
43b59190-3265-47eb-b8bb-9928a52bac86,Critical Support Needed for Fire Relief,Disaster Relief,Fire Relief,Social For Action,International Trust,individual,Fire Relief beneficiaries,Kanpur,Sikkim,7560176,2001809,26.48,2025-04-26,101,True,1.0,high,pending,"{'category': 'Disaster Relief', 'subcategory': 'Fire Relief', 'platform': 'Social For Action', 'campaign_age_days': 101, 'funding_percentage': 26.478345997928123, 'funds_required': 7560176, 'funds_raised': 2001809, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': True, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': True, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': False}"
59b2c982-7f79-4d8e-861f-ad7c81bcd620,Startup Support Initiative for Community,Technology,Startup Support,Milaap,Agra Community Development Trust,individual,Startup Support beneficiaries,Chennai,Andhra Pradesh,1214042,160664,13.23,2025-03-30,128,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Startup Support', 'platform': 'Milaap', 'campaign_age_days': 128, 'funding_percentage': 13.23383748489123, 'funds_required': 1214042, 'funds_raised': 160664, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
518688c8-e0c6-47f8-b143-2ee894ad31ed,Earthquake Recovery Initiative for Rural Area,Disaster Relief,Earthquake Recovery,Social For Action,Navi Mumbai Public Service Society,organization,Earthquake Recovery beneficiaries,Navi Mumbai,Kerala,2567992,276199,10.76,2025-05-24,73,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Earthquake Recovery', 'platform': 'Social For Action', 'campaign_age_days': 73, 'funding_percentage': 10.755483499859738, 'funds_required': 2567992, 'funds_raised': 276199, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
afc26c57-c739-4a88-9700-d68b3d094def,Heritage Preservation Initiative for Rural Area,Arts & Culture,Heritage Preservation,INDIAdonates,Thane Development Initiative,individual,Heritage Preservation beneficiaries,Mumbai,Mizoram,168748,91380,54.15,2025-05-29,68,False,0.0,low,pending,"{'category': 'Arts & Culture', 'subcategory': 'Heritage Preservation', 'platform': 'INDIAdonates', 'campaign_age_days': 68, 'funding_percentage': 54.15208898338718, 'funds_required': 168748, 'funds_raised': 91380, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
acf0a36b-e9ef-425e-8a6f-3f33c180514a,Life-saving Final Appeal - Cancer Treatment Needed,Medical,Cancer Treatment,INDIAdonates,Global Organization,individual,Cancer Treatment beneficiaries,Mumbai,Jammu and Kashmir,1352056,247845,18.33,2024-09-21,318,True,1.0,high,pending,"{'category': 'Medical', 'subcategory': 'Cancer Treatment', 'platform': 'INDIAdonates', 'campaign_age_days': 318, 'funding_percentage': 18.33103994747518, 'funds_required': 1352056, 'funds_raised': 247845, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': False, 'has_contact_info': False, 'has_medical_verification': False, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': True, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e71d7ffc-57a3-4005-8933-e2128d81302a,School Infrastructure Support for Rural Students,Education,School Infrastructure,INDIAdonates,Hyderabad Learning Foundation,individual,School Infrastructure beneficiaries,Kota,Madhya Pradesh,339694,317361,93.43,2025-01-13,204,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'School Infrastructure', 'platform': 'INDIAdonates', 'campaign_age_days': 204, 'funding_percentage': 93.42578775015048, 'funds_required': 339694, 'funds_raised': 317361, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
a5a01722-ab41-4227-85f9-170e6df04894,Support Cancer Treatment for Child,Medical,Cancer Treatment,Ketto,Amritsar Patient Care Foundation,individual,Cancer Treatment beneficiaries,Hyderabad,Haryana,529395,415437,78.47,2024-10-28,281,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Cancer Treatment', 'platform': 'Ketto', 'campaign_age_days': 281, 'funding_percentage': 78.474031109662, 'funds_required': 529395, 'funds_raised': 415437, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
106b5f95-7b1c-47dd-a59e-562a30375bb5,Urgent Support Needed for Innovation Projects,Technology,Innovation Projects,Milaap,Global Trust,individual,Innovation Projects beneficiaries,Ahmedabad,Jammu and Kashmir,2106687,375746,17.84,2024-10-09,300,True,0.8,high,pending,"{'category': 'Technology', 'subcategory': 'Innovation Projects', 'platform': 'Milaap', 'campaign_age_days': 300, 'funding_percentage': 17.835889493249038, 'funds_required': 2106687, 'funds_raised': 375746, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': False, 'no_previous_campaigns': True}"
567bb919-a0de-4bb2-a93f-f5e8a39fb610,Pollution Control Initiative for Underprivileged,Environment,Pollution Control,ImpactGuru,Pune Green Earth Foundation,organization,Pollution Control beneficiaries,Jaipur,Nagaland,110576,17806,16.1,2025-05-30,67,False,0.0,low,pending,"{'category': 'Environment', 'subcategory': 'Pollution Control', 'platform': 'ImpactGuru', 'campaign_age_days': 67, 'funding_percentage': 16.103056287257573, 'funds_required': 110576, 'funds_raised': 17806, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
c5dcd0b0-6b17-43b7-bdae-1a825423b90a,Teacher Training Support for Rural Students,Education,Teacher Training,INDIAdonates,Solapur Knowledge Mission,organization,Teacher Training beneficiaries,Lucknow,Tamil Nadu,375847,193137,51.39,2025-02-28,158,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Teacher Training', 'platform': 'INDIAdonates', 'campaign_age_days': 158, 'funding_percentage': 51.3872916999601, 'funds_required': 375847, 'funds_raised': 193137, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e3979724-f5dc-439a-84f2-18edc8c74c11,Support Emergency Surgery for Community Member,Medical,Emergency Surgery,ImpactGuru,Allahabad Medical Relief Society,individual,Emergency Surgery beneficiaries,Indore,Karnataka,261188,53537,20.5,2024-09-24,315,False,0.0,low,pending,"{'category': 'Medical', 'subcategory': 'Emergency Surgery', 'platform': 'ImpactGuru', 'campaign_age_days': 315, 'funding_percentage': 20.49750508013078, 'funds_required': 261188, 'funds_raised': 53537, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
75665ec3-5d93-431e-ba29-ccb949ec2f0e,Livelihood Initiative for Underprivileged,Community Development,Livelihood,INDIAdonates,Pune Public Service Society,individual,Livelihood beneficiaries,Madurai,Andhra Pradesh,432882,125196,28.92,2025-02-15,171,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Livelihood', 'platform': 'INDIAdonates', 'campaign_age_days': 171, 'funding_percentage': 28.921647162618815, 'funds_required': 432882, 'funds_raised': 125196, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
ce2178a8-8d4a-46e6-8434-ba367d538f95,Support Chronic Disease for Child,Medical,Chronic Disease,Milaap,Patna City Hospital Foundation,individual,Chronic Disease beneficiaries,Lucknow,West Bengal,1319952,957925,72.57,2025-05-09,88,False,0.0,low,pending,"{'category': 'Medical', 'subcategory': 'Chronic Disease', 'platform': 'Milaap', 'campaign_age_days': 88, 'funding_percentage': 72.57276281417666, 'funds_required': 1319952, 'funds_raised': 957925, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
403a58e7-8a26-454d-9267-0a1f2d391902,Desperate Support Needed for Water Conservation,Environment,Water Conservation,Ketto,Quick Society,individual,Water Conservation beneficiaries,Hyderabad,Puducherry,1237605,193846,15.66,2024-09-18,321,True,1.0,high,pending,"{'category': 'Environment', 'subcategory': 'Water Conservation', 'platform': 'Ketto', 'campaign_age_days': 321, 'funding_percentage': 15.663009762787096, 'funds_required': 1237605, 'funds_raised': 193846, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
37a8999e-a394-4f0c-abe2-1f6b7c683956,Earthquake Recovery Initiative for Underprivileged,Disaster Relief,Earthquake Recovery,Ketto,Jabalpur Public Service Society,organization,Earthquake Recovery beneficiaries,Howrah,Arunachal Pradesh,2251250,1109242,49.27,2024-08-11,359,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Earthquake Recovery', 'platform': 'Ketto', 'campaign_age_days': 359, 'funding_percentage': 49.2723066726922, 'funds_required': 2251250, 'funds_raised': 1109242, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
540cb74c-bc26-4f90-9fd4-b005398675fc,Digital Literacy Initiative for Rural Area,Technology,Digital Literacy,Ketto,Vasai-Virar Community Development Trust,organization,Digital Literacy beneficiaries,Ahmedabad,Gujarat,461615,228212,49.44,2025-05-13,84,False,0.0,low,pending,"{'category': 'Technology', 'subcategory': 'Digital Literacy', 'platform': 'Ketto', 'campaign_age_days': 84, 'funding_percentage': 49.43788491350213, 'funds_required': 461615, 'funds_raised': 228212, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
5ae06fb0-5d41-4c35-ae59-6720b8d13ddd,Life-saving Help Save - Cancer Treatment Needed,Medical,Cancer Treatment,ImpactGuru,Instant Relief,organization,Cancer Treatment beneficiaries,Mumbai,Andhra Pradesh,5426256,1122074,20.68,2025-04-20,107,True,1.0,high,pending,"{'category': 'Medical', 'subcategory': 'Cancer Treatment', 'platform': 'ImpactGuru', 'campaign_age_days': 107, 'funding_percentage': 20.678606456176354, 'funds_required': 5426256, 'funds_raised': 1122074, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': True, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
